,passenger_count,distances,trip_duration
24144,1,2094,242
24145,1,2627,1281
24146,2,3257,1032
24147,1,2190,437
24148,1,3186,827
24149,2,3963,831
24150,1,3644,1114
24151,1,1824,612
24152,1,862,276
24153,1,3369,1579
24154,1,1347,370
24155,1,135,264
24156,1,2022,494
24157,1,1261,432
24158,1,842,346
24159,1,2364,1154
24160,2,6348,1717
24161,1,2337,553
24162,2,1062,722
24163,1,4288,909
24164,2,6672,2003
24165,1,2038,758
24166,6,5634,1216
24167,1,3482,1502
24168,5,3639,1058
24169,1,10461,1037
24170,6,1602,1436
24171,1,1652,985
24172,1,1786,1208
24173,1,1856,548
24174,1,2771,839
24175,5,2836,710
24176,2,2117,345
24177,1,4124,723
24178,2,1870,407
24179,6,1795,1180
24180,1,4364,1568
24181,1,1067,254
24182,1,1253,1374
24183,2,3518,625
24184,1,1960,762
24185,1,1594,927
24186,1,2306,2086
24187,2,1068,340
24188,1,1121,994
24189,1,1864,504
24190,1,6122,640
24191,1,1208,623
24192,1,3515,3797
24193,1,2267,745
24194,1,16420,2235
24195,2,3712,932
24196,1,7511,1268
24197,1,2334,554
24198,1,1923,723
24199,1,2133,475
24200,1,7659,1224
24201,3,996,286
24202,6,1538,490
24203,2,2273,746
24204,1,4472,871
24205,1,956,460
24206,1,2787,629
24207,1,1922,803
24208,1,5358,655
24209,1,1407,453
24210,1,2001,601
24211,4,1263,486
24212,1,497,135
24213,1,2548,761
24214,2,1795,918
24215,3,5626,2307
24216,3,3453,859
24217,1,4804,835
24218,1,1257,630
24219,1,1969,654
24220,1,1840,571
24221,1,21672,2920
24222,2,9167,1968
24223,1,560,329
24224,2,9510,1078
24225,1,2517,845
24226,1,1624,620
24227,1,5782,943
24228,1,12087,3587
24229,1,3921,2058
24230,1,3061,983
24231,1,14071,2605
24232,1,1206,347
24233,1,1343,636
24234,1,1660,224
24235,1,1360,759
24236,1,0,20
24237,1,13,61
24238,1,1099,445
24239,1,904,3347
24240,5,4078,1098
24241,1,876,413
24242,2,2693,821
24243,1,3362,914
24244,1,4813,1227
24245,3,21652,3487
24246,1,4806,1417
24247,1,1300,454
24248,1,553,545
24249,1,553,341
24250,2,2442,544
24251,5,1707,1291
24252,1,5920,1981
24253,1,2393,1087
24254,2,10951,1857
24255,1,788,335
24256,1,313,127
24257,1,638,129
24258,1,1648,536
24259,1,2074,696
24260,5,1987,570
24261,1,1596,419
24262,1,1481,759
24263,3,3339,979
24264,1,4735,1793
24265,2,1437,422
24266,5,5964,2185
24267,5,2478,543
24268,1,3465,472
24269,1,577,188
24270,4,1325,227
24271,1,272,47
24272,1,3147,1039
24273,1,14517,3834
24274,1,1869,684
24275,2,1181,536
24276,2,12186,1329
24277,1,17012,2472
24278,1,3536,451
24279,1,1062,837
24280,1,4429,591
24281,1,1562,338
24282,1,2526,1055
24283,1,1186,465
24284,1,10150,1362
24285,1,863,249
24286,1,5042,5232
24287,1,694,240
24288,1,0,31
24289,3,2315,846
24290,1,2482,228
24291,1,241,174
24292,1,20286,4146
24293,1,1372,281
24294,1,5256,2514
24295,1,1354,353
24296,1,891,460
24297,1,3050,927
24298,1,21868,2210
24299,3,6494,819
24300,1,1744,900
24301,1,4896,994
24302,1,1239,444
24303,1,1473,915
24304,1,1121,324
24305,2,3518,754
24306,1,5681,912
24307,1,539,420
24308,1,5904,2618
24309,5,1948,581
24310,3,1279,608
24311,1,4810,1542
24312,1,3538,1278
24313,1,1665,460
24314,1,9107,902
24315,2,2324,962
24316,1,20632,3469
24317,1,1395,446
24318,1,525,249
24319,5,4870,1439
24320,1,1792,717
24321,1,3374,1085
24322,1,1244,172
24323,1,5185,1135
24324,3,2123,962
24325,1,658,294
24326,1,2190,606
24327,2,778,445
24328,1,1344,1410
24329,1,1145,260
24330,1,5397,1278
24331,2,3730,1097
24332,1,9740,2432
24333,1,1751,414
24334,1,1875,707
24335,1,5263,951
24336,1,2183,865
24337,5,6867,1713
24338,1,2156,748
24339,6,4664,596
24340,2,8430,1441
24341,1,1783,674
24342,1,2117,608
24343,1,1178,684
24344,5,4053,2347
24345,1,1245,929
24346,1,7439,1052
24347,1,1928,450
24348,1,1726,258
24349,1,1805,863
24350,1,1071,310
24351,1,1492,650
24352,1,2339,649
24353,2,1136,541
24354,1,5109,1178
24355,1,3139,731
24356,1,3525,352
24357,1,9437,1754
24358,1,2218,785
24359,1,1037,307
24360,1,1681,189
24361,1,2374,427
24362,1,972,467
24363,2,3923,1186
24364,1,4358,1323
24365,1,1113,780
24366,1,13727,1508
24367,1,3791,1987
24368,1,1591,414
24369,1,2269,513
24370,1,1254,716
24371,3,1637,793
24372,2,2411,854
24373,2,4083,910
24374,5,3438,1040
24375,2,9888,1452
24376,1,743,202
24377,3,4201,820
24378,2,813,244
24379,1,1344,535
24380,1,1221,418
24381,2,1034,95
24382,1,1505,399
24383,1,1815,517
24384,1,1949,601
24385,1,1992,451
24386,5,6013,2443
24387,1,8827,967
24388,1,2417,804
24389,1,1205,277
24390,1,3660,1859
24391,3,638,124
24392,1,2637,425
24393,3,897,633
24394,5,3329,86251
24395,1,1334,157
24396,1,2403,1125
24397,1,1503,347
24398,4,559,301
24399,1,3199,1712
24400,1,1549,365
24401,5,1420,353
24402,6,5413,1070
24403,1,2251,886
24404,3,1048,364
24405,1,2776,920
24406,1,1496,462
24407,1,2933,1327
24408,1,3225,1038
24409,2,2241,702
24410,1,2030,600
24411,1,0,1024
24412,1,1869,289
24413,2,5011,1230
24414,1,1292,510
24415,1,9048,1441
24416,2,1395,505
24417,4,2733,1081
24418,1,1861,1067
24419,1,449,278
24420,3,2232,651
24421,1,3177,512
24422,2,875,406
24423,5,5881,1050
24424,1,1849,947
24425,1,2206,817
24426,1,1389,225
24427,4,1573,634
24428,1,1019,284
24429,2,6242,1194
24430,5,8827,1427
24431,2,2803,782
24432,1,2963,646
24433,1,21774,2350
24434,2,453,443
24435,1,3166,723
24436,1,13314,1682
24437,1,1215,334
24438,1,22465,2655
24439,1,21028,3592
24440,2,4229,1010
24441,1,633,298
24442,1,2070,521
24443,1,2114,804
24444,1,3478,744
24445,5,6622,1223
24446,6,7996,1584
24447,1,5132,1148
24448,1,9165,1183
24449,1,1707,667
24450,2,3072,688
24451,1,894,269
24452,1,3067,1383
24453,6,1689,258
24454,1,1937,442
24455,2,0,426
24456,1,1004,397
24457,1,670,463
24458,1,9191,2527
24459,1,19464,2008
24460,4,856,522
24461,1,996,211
24462,1,932,478
24463,5,753,334
24464,2,2258,501
24465,1,2600,847
24466,1,1715,491
24467,1,1177,353
24468,2,1251,808
24469,1,636,186
24470,2,1819,511
24471,1,3558,826
24472,1,1829,466
24473,1,8139,1051
24474,3,1892,634
24475,3,2276,668
24476,1,1992,1563
24477,1,4194,969
24478,3,1336,1137
24479,2,5253,1008
24480,1,4689,1367
24481,1,1788,614
24482,2,2728,906
24483,2,4295,1068
24484,1,1617,156
24485,1,3012,662
24486,1,7094,1335
24487,2,3244,798
24488,2,2823,581
24489,1,4368,760
24490,1,695,286
24491,2,1800,541
24492,2,1692,562
24493,1,1166,384
24494,1,3825,1002
24495,5,2469,792
24496,1,2035,556
24497,1,1338,505
24498,1,464,331
24499,1,4460,678
24500,5,5251,1184
24501,1,1451,307
24502,1,4920,629
24503,5,2736,841
24504,6,1127,700
24505,2,1205,206
24506,1,3848,1172
24507,1,3488,480
24508,1,2343,504
24509,1,1272,290
24510,1,3655,1189
24511,1,5781,2202
24512,1,1426,288
24513,1,1036,226
24514,1,765,250
24515,1,1460,306
24516,1,4218,1276
24517,1,1747,886
24518,1,891,197
24519,1,772,186
24520,1,1769,481
24521,1,1222,708
24522,1,2690,632
24523,2,9002,1983
24524,1,17055,2164
24525,3,10263,925
24526,1,740,303
24527,5,2030,552
24528,2,2427,873
24529,6,800,322
24530,1,2916,696
24531,1,2536,724
24532,3,1522,335
24533,1,1255,104
24534,1,10012,1598
24535,1,859,373
24536,1,1475,525
24537,2,1357,373
24538,1,3456,1832
24539,1,1040,604
24540,1,1746,442
24541,2,1249,399
24542,1,2760,407
24543,1,2103,444
24544,1,5794,1703
24545,2,2410,1095
24546,3,1005,583
24547,1,3844,1034
24548,1,1052,133
24549,1,1908,459
24550,1,0,416
24551,3,1095,391
24552,1,2211,488
24553,1,792,297
24554,1,2753,658
24555,6,2285,758
24556,1,1826,441
24557,3,1089,665
24558,1,2983,831
24559,1,11151,1204
24560,1,1175,434
24561,1,3982,2050
24562,1,3614,954
24563,5,690,230
24564,2,1967,754
24565,2,1189,596
24566,1,3523,1168
24567,3,10231,1466
24568,1,3682,869
24569,1,1453,942
24570,1,9390,1486
24571,1,4959,1776
24572,1,2311,727
24573,1,1799,419
24574,5,3921,869
24575,1,3452,776
24576,1,1675,943
24577,1,15000,2358
24578,2,1032,437
24579,1,3715,454
24580,1,2413,1356
24581,1,2613,879
24582,1,2641,1290
24583,1,2431,820
24584,1,575,232
24585,1,5667,1123
24586,1,3570,729
24587,1,559,104
24588,4,992,296
24589,1,2585,918
24590,1,886,312
24591,1,3828,725
24592,1,3715,373
24593,1,1090,315
24594,5,11948,1253
24595,1,8929,2985
24596,1,2183,1282
24597,1,1362,758
24598,1,961,240
24599,1,5240,1127
24600,1,2287,735
24601,2,736,96
24602,1,4885,1735
24603,3,757,384
24604,1,2420,487
24605,1,10883,1220
24606,4,7921,789
24607,1,913,454
24608,2,920,255
24609,2,1964,267
24610,1,5638,1641
24611,1,2463,610
24612,5,393,313
24613,1,869,206
24614,1,1082,330
24615,1,658,256
24616,1,1587,746
24617,1,2392,400
24618,1,3654,518
24619,1,2907,1109
24620,1,4575,1328
24621,1,2712,442
24622,5,564,187
24623,3,717,93
24624,1,6787,835
24625,1,1108,232
24626,1,4814,1173
24627,1,866,132
24628,1,1224,303
24629,1,432,157
24630,1,4097,1110
24631,1,4118,1028
24632,1,1811,746
24633,1,3280,751
24634,1,2835,1293
24635,3,2131,756
24636,1,1481,588
24637,1,8137,1319
24638,2,2171,282
24639,1,2188,1035
24640,1,490,64
24641,1,1212,400
24642,2,1118,454
24643,1,2860,928
24644,1,1331,1092
24645,1,1237,265
24646,1,1397,1125
24647,6,1888,466
24648,1,1028,947
24649,1,1741,407
24650,1,2142,660
24651,5,5200,549
24652,1,4265,717
24653,1,2130,380
24654,1,3422,690
24655,1,1665,642
24656,1,5656,798
24657,1,966,198
24658,2,5087,1609
24659,1,1145,507
24660,1,3992,919
24661,1,2001,429
24662,2,2535,668
24663,1,7816,1798
24664,1,5202,1205
24665,1,5252,953
24666,1,211,1291
24667,1,1949,699
24668,2,1229,644
24669,1,3466,619
24670,2,4069,922
24671,1,2191,640
24672,2,6030,1331
24673,5,2164,426
24674,1,1997,715
24675,1,2144,380
24676,1,1097,375
24677,1,1606,548
24678,1,2980,945
24679,1,1587,575
24680,1,547,324
24681,1,16480,1531
24682,1,2382,681
24683,3,5290,1467
24684,1,4004,1322
24685,1,5099,1371
24686,1,1281,237
24687,1,1197,487
24688,4,1389,365
24689,1,541,118
24690,1,621,219
24691,3,1105,330
24692,1,2837,583
24693,1,805,433
24694,1,396,277
24695,1,921,222
24696,1,952,540
24697,1,4868,882
24698,5,1612,433
24699,1,3831,1537
24700,1,1222,166
24701,5,6615,1142
24702,1,8676,1133
24703,5,9177,2256
24704,3,2618,685
24705,1,12570,1413
24706,5,5883,1995
24707,2,666,207
24708,1,877,501
24709,2,928,264
24710,1,1654,369
24711,1,4933,836
24712,1,5901,1933
24713,1,1034,286
24714,1,3153,1089
24715,6,1083,360
24716,5,2648,666
24717,3,1276,240
24718,1,970,200
24719,3,980,227
24720,2,1473,349
24721,1,1454,447
24722,1,13904,1219
24723,5,6803,1173
24724,1,3727,673
24725,1,3322,713
24726,1,1375,909
24727,1,3231,630
24728,4,2950,1493
24729,1,1348,227
24730,1,6363,1232
24731,2,731,178
24732,1,4125,1180
24733,2,1429,440
24734,3,22016,4915
24735,6,12589,2271
24736,1,1330,634
24737,1,1059,485
24738,1,3657,902
24739,1,2534,371
24740,2,1137,382
24741,1,1461,378
24742,3,3023,985
24743,3,2375,870
24744,1,965,476
24745,1,3931,1211
24746,2,2985,815
24747,1,2186,607
24748,1,3640,418
24749,6,2698,1274
24750,1,2086,774
24751,3,562,110
24752,1,3989,1209
24753,1,2987,985
24754,1,3308,1499
24755,1,2329,453
24756,1,933,475
24757,2,2616,2320
24758,1,2313,689
24759,2,20330,3119
24760,1,1399,392
24761,2,4609,1403
24762,5,10659,1296
24763,1,1965,1184
24764,1,1183,216
24765,1,1387,458
24766,1,2108,717
24767,1,1519,545
24768,1,3116,908
24769,1,1060,300
24770,1,18671,1231
24771,2,8918,1655
24772,6,495,646
24773,1,19734,2866
24774,1,1666,782
24775,3,4798,1160
24776,2,10908,1562
24777,2,2865,453
24778,1,1277,456
24779,1,2099,784
24780,1,872,738
24781,1,2322,999
24782,1,3317,1348
24783,1,1418,534
24784,2,2152,610
24785,1,21933,3453
24786,1,444,332
24787,1,2808,472
24788,1,2168,660
24789,1,5317,1075
24790,1,3327,657
24791,3,2819,1152
24792,2,1882,852
24793,1,10929,871
24794,2,1216,330
24795,2,1703,564
24796,1,3738,1236
24797,1,1254,615
24798,1,788,517
24799,3,815,182
24800,1,1377,831
24801,1,1995,439
24802,1,1206,659
24803,1,1389,515
24804,2,6176,1534
24805,1,1474,476
24806,1,5149,769
24807,1,432,313
24808,2,4627,816
24809,1,6160,1510
24810,1,1513,272
24811,1,2060,371
24812,1,3442,518
24813,1,964,980
24814,1,2120,332
24815,2,1107,210
24816,5,7035,1791
24817,1,1391,404
24818,1,1878,1600
24819,2,1479,560
24820,1,1058,409
24821,1,2840,977
24822,2,1887,366
24823,2,798,175
24824,6,572,355
24825,1,10872,1454
24826,1,3629,1001
24827,1,9293,784
24828,1,862,80
24829,1,1182,345
24830,1,2276,568
24831,5,10135,2058
24832,1,3929,1045
24833,1,2290,450
24834,1,1786,529
24835,1,14771,1740
24836,4,3067,855
24837,2,1872,1079
24838,2,1795,717
24839,1,2126,760
24840,1,1699,724
24841,1,1386,644
24842,1,1145,633
24843,1,2610,960
24844,1,1093,220
24845,2,1745,676
24846,1,359,158
24847,2,2861,249
24848,1,860,180
24849,2,2172,696
24850,3,6364,1317
24851,1,5677,1546
24852,1,642,206
24853,1,2613,554
24854,1,1572,486
24855,1,1839,1465
24856,1,4947,1503
24857,1,1234,290
24858,1,11850,1349
24859,1,767,377
24860,1,1392,298
24861,1,5120,1530
24862,1,3662,941
24863,3,1724,599
24864,1,1744,394
24865,1,4538,986
24866,2,3148,555
24867,1,1769,761
24868,1,8111,1773
24869,1,4295,963
24870,1,3140,1033
24871,2,985,85227
24872,3,4292,1397
24873,1,951,401
24874,2,721,213
24875,6,1305,555
24876,1,8790,1885
24877,1,1458,644
24878,2,1323,422
24879,1,7168,1504
24880,6,3389,2792
24881,1,5658,1714
24882,1,661,290
24883,1,2711,868
24884,1,654,219
24885,1,1252,419
24886,1,618,256
24887,1,3624,650
24888,1,1771,791
24889,5,1482,330
24890,6,3295,843
24891,1,2716,561
24892,1,701,261
24893,1,5522,1976
24894,1,1799,334
24895,1,9353,1320
24896,1,1147,199
24897,1,1098,468
24898,1,702,261
24899,4,1881,370
24900,1,1568,1059
24901,1,2503,706
24902,1,2797,1065
24903,3,1165,681
24904,1,8328,1328
24905,1,1362,506
24906,1,9425,1555
24907,2,959,160
24908,1,3733,1578
24909,1,2456,739
24910,1,1808,715
24911,2,552,269
24912,1,1650,380
24913,2,1535,177
24914,1,2507,388
24915,1,1871,1129
24916,1,2204,847
24917,1,1673,301
24918,1,534,53
24919,1,1162,317
24920,1,2344,555
24921,1,2107,571
24922,1,1817,893
24923,1,1508,426
24924,2,1242,1160
24925,1,2547,1028
24926,3,1785,406
24927,3,5781,1062
24928,1,4085,1022
24929,1,1374,924
24930,1,514,205
24931,1,2542,782
24932,2,2153,691
24933,2,703,95
24934,1,3058,878
24935,5,1162,209
24936,1,1288,683
24937,1,1246,415
24938,1,1509,505
24939,1,2118,541
24940,1,4882,1259
24941,1,1947,236
24942,1,2803,1019
24943,1,1757,333
24944,2,973,382
24945,1,1756,399
24946,1,2128,485
24947,1,6426,2244
24948,1,1192,638
24949,1,11764,2070
24950,1,2971,1031
24951,1,2296,747
24952,5,1173,190
24953,1,1499,449
24954,1,4326,2575
24955,5,2001,825
24956,1,7876,1447
24957,1,1008,563
24958,1,4366,1296
24959,1,2039,867
24960,1,769,402
24961,3,5453,847
24962,1,796,1331
24963,1,347,537
24964,1,3054,1264
24965,1,2673,797
24966,3,2816,961
24967,1,1360,491
24968,2,5241,2263
24969,1,1714,262
24970,1,1785,496
24971,1,1590,184
24972,1,1205,624
24973,1,8347,1473
24974,2,1818,501
24975,1,1721,571
24976,1,479,468
24977,4,1621,915
24978,2,21,1105
24979,1,4501,943
24980,5,1080,274
24981,1,1965,397
24982,1,2554,1420
24983,1,2328,415
24984,1,14492,3029
24985,1,893,439
24986,2,1673,553
24987,1,4785,1924
24988,4,5775,1636
24989,1,1183,208
24990,1,4500,812
24991,1,2873,951
24992,1,1321,468
24993,2,2442,752
24994,1,4261,1899
24995,1,967,754
24996,1,730,246
24997,1,1274,577
24998,1,1301,458
24999,6,522,334
25000,3,1169,156
25001,1,1647,196
25002,1,4947,1534
25003,1,7255,1402
25004,3,20170,3275
25005,2,6847,1067
25006,1,4132,1039
25007,1,2732,872
25008,1,306,56
25009,1,2007,792
25010,1,4434,1385
25011,1,2383,680
25012,1,504,141
25013,1,4415,475
25014,1,1208,255
25015,1,1290,349
25016,1,1715,486
25017,1,6841,2121
25018,1,2300,1326
25019,1,3256,1305
25020,1,1807,661
25021,1,1485,437
25022,1,2200,1578
25023,1,6042,1398
25024,4,969,239
25025,2,18161,1701
25026,1,1284,648
25027,2,2116,668
25028,1,3030,1478
25029,5,2170,364
25030,6,13339,1385
25031,2,2777,581
25032,2,909,487
25033,1,3196,1070
25034,1,37,46
25035,1,2207,677
25036,3,2284,614
25037,1,1857,876
25038,1,19364,3097
25039,1,610,163
25040,1,3860,804
25041,2,9146,1418
25042,1,2815,608
25043,2,2345,456
25044,4,4206,960
25045,2,1559,324
25046,1,489,117
25047,1,7715,1357
25048,1,707,140
25049,1,1911,2707
25050,1,2101,402
25051,2,4520,1502
25052,1,1963,741
25053,1,6157,1478
25054,1,1273,471
25055,5,3487,873
25056,2,2117,757
25057,1,401,44
25058,4,5314,798
25059,1,1912,725
25060,1,1966,465
25061,2,812,717
25062,1,1987,595
25063,1,1404,210
25064,1,786,166
25065,2,762,188
25066,1,1732,237
25067,3,3428,988
25068,6,2232,371
25069,1,3063,713
25070,2,9526,1225
25071,1,10890,2064
25072,1,1507,883
25073,2,1378,483
25074,1,982,241
25075,1,2230,616
25076,1,20394,2575
25077,1,1150,306
25078,1,2391,721
25079,1,644,226
25080,1,3262,1309
25081,1,1364,412
25082,1,21682,2998
25083,1,2812,2978
25084,2,941,232
25085,1,2350,1178
25086,1,875,789
25087,1,1389,473
25088,1,2478,608
25089,1,11029,1412
25090,1,658,367
25091,5,63,49
25092,1,2541,1020
25093,5,1987,873
25094,1,1061,381
25095,1,3019,627
25096,1,2879,487
25097,2,1429,372
25098,1,10415,1076
25099,1,2031,708
25100,1,17560,1808
25101,1,1144,538
25102,3,2184,656
25103,1,5423,991
25104,1,516,126
25105,1,3705,1051
25106,2,1102,483
25107,1,757,410
25108,2,0,20
25109,1,964,470
25110,1,1033,250
25111,1,1907,558
25112,3,3686,1070
25113,1,1731,488
25114,1,1744,338
25115,1,5488,1573
25116,1,2028,496
25117,1,8609,1561
25118,1,19141,2007
25119,1,381,816
25120,1,2207,523
25121,1,1023,328
25122,2,4500,963
25123,1,1591,442
25124,1,6359,1625
25125,1,900,326
25126,5,2819,1052
25127,1,2122,788
25128,1,3990,2801
25129,5,2359,394
25130,1,5942,950
25131,5,3976,1060
25132,1,1956,600
25133,1,14210,2113
25134,1,2015,413
25135,1,2518,792
25136,1,3686,1731
25137,1,1446,456
25138,1,1653,611
25139,3,1319,894
25140,1,2233,979
25141,1,2786,3143
25142,5,1334,349
25143,2,2381,731
25144,1,3978,1513
25145,1,3225,435
25146,4,841,371
25147,2,2129,819
25148,2,931,271
25149,1,3831,761
25150,1,2230,588
25151,1,0,332
25152,6,1898,475
25153,6,1289,358
25154,1,2686,1397
25155,1,643,181
25156,1,3258,568
25157,1,2167,547
25158,1,1420,737
25159,1,9428,3002
25160,1,668,158
25161,1,3584,1356
25162,1,1509,410
25163,1,1393,323
25164,3,1206,514
25165,1,6016,2672
25166,1,3699,1217
25167,1,5008,1920
25168,1,1966,627
25169,2,1489,164
25170,1,2421,701
25171,1,6868,1032
25172,5,5036,1480
25173,2,4489,932
25174,1,788,98
25175,1,1351,387
25176,1,3296,583
25177,6,1302,477
25178,1,1722,795
25179,1,1301,463
25180,2,2924,1260
25181,1,872,356
25182,6,2052,446
25183,5,408,76
25184,2,3667,603
25185,1,2911,1281
25186,1,917,309
25187,1,427,922
25188,1,957,332
25189,1,1383,576
25190,1,1105,309
25191,6,1008,522
25192,2,4528,1773
25193,1,1932,380
25194,1,2056,405
25195,1,2601,231
25196,1,1073,331
25197,1,600,359
25198,2,2946,959
25199,2,3453,1396
25200,1,1051,356
25201,1,4948,1842
25202,1,1832,338
25203,1,1279,716
25204,1,3043,528
25205,5,2245,681
25206,1,2386,896
25207,1,1440,735
25208,1,1337,921
25209,1,942,231
25210,1,2041,499
25211,6,980,678
25212,1,4938,935
25213,2,1668,747
25214,1,2302,412
25215,1,1582,155
25216,5,1162,669
25217,1,6809,1024
25218,5,1349,660
25219,2,2432,698
25220,4,7362,861
25221,1,1315,414
25222,1,3931,886
25223,1,3344,576
25224,1,3527,514
25225,2,1193,210
25226,1,650,567
25227,5,1421,1034
25228,1,6545,1390
25229,1,550,301
25230,2,1381,169
25231,1,463,189
25232,2,4232,801
25233,1,1067,272
25234,1,2464,713
25235,1,1026,163
25236,1,2393,1484
25237,1,1389,371
25238,1,567,878
25239,1,1173,517
25240,3,2072,674
25241,1,4835,1045
25242,1,2687,485
25243,1,1554,213
25244,2,14157,2010
25245,1,13730,2127
25246,1,4225,1085
25247,1,2625,803
25248,5,3008,720
25249,1,3323,715
25250,1,729,164
25251,1,10818,1988
25252,1,2035,482
25253,1,1227,714
25254,2,2490,1360
25255,1,14245,1701
25256,1,2502,420
25257,1,320,125
25258,3,916,717
25259,2,2154,891
25260,1,842,318
25261,1,1952,296
25262,1,991,389
25263,1,3688,691
25264,1,7757,1287
25265,4,4739,1028
25266,1,9782,2262
25267,1,1329,933
25268,6,2653,1187
25269,2,2433,1145
25270,2,18100,1570
25271,1,14,254
25272,1,815,543
25273,3,1148,236
25274,2,5093,1274
25275,2,5800,1870
25276,1,5379,1646
25277,1,5954,948
25278,2,1787,620
25279,5,1272,640
25280,1,1324,735
25281,1,1407,315
25282,1,906,381
25283,1,1782,668
25284,1,428,258
25285,1,2980,736
25286,6,625,183
25287,2,1240,234
25288,1,1110,365
25289,1,10633,1980
25290,6,921,298
25291,1,1677,730
25292,1,2330,791
25293,1,8791,1148
25294,1,2453,787
25295,1,3724,914
25296,5,1557,303
25297,1,8310,767
25298,1,7642,1468
25299,1,1704,420
25300,1,2446,885
25301,1,20718,2772
25302,1,1495,410
25303,3,782,279
25304,1,2994,502
25305,1,1575,433
25306,1,762,352
25307,1,1667,539
25308,1,734,1170
25309,3,1399,196
25310,1,1889,277
25311,5,4121,879
25312,3,1098,336
25313,1,10413,1991
25314,1,459,444
25315,6,1945,500
25316,1,963,297
25317,1,20229,3251
25318,1,880,156
25319,1,4760,899
25320,1,8045,1113
25321,1,6980,1162
25322,5,6222,2058
25323,1,3747,1625
25324,5,14579,1674
25325,2,1357,648
25326,2,2425,597
25327,2,3837,1002
25328,1,4555,1575
25329,1,4640,971
25330,3,9878,1768
25331,1,1170,404
25332,1,3144,727
25333,1,1098,499
25334,1,2032,597
25335,1,3016,618
25336,1,3186,1053
25337,1,1113,573
25338,1,706,302
25339,1,1881,206
25340,1,2114,537
25341,1,1475,393
25342,4,4900,1558
25343,6,6460,955
25344,1,489,115
25345,2,4644,1321
25346,1,2336,2035
25347,1,909,458
25348,5,4126,1218
25349,1,2031,507
25350,3,4588,1184
25351,2,301,394
25352,1,2431,318
25353,2,2772,681
25354,1,2150,779
25355,1,4747,2348
25356,1,6077,1112
25357,1,2552,461
25358,1,1630,369
25359,2,2233,385
25360,1,1220,239
25361,2,3698,962
25362,4,1350,407
25363,1,804,260
25364,1,1130,308
25365,1,2362,838
25366,2,4170,1181
25367,1,1355,412
25368,1,2797,632
25369,1,2832,710
25370,1,1225,843
25371,1,1994,440
25372,3,2583,696
25373,1,1153,436
25374,6,4069,1114
25375,5,3517,1210
25376,1,4908,1423
25377,1,501,106
25378,4,11312,1502
25379,1,555,344
25380,1,2625,768
25381,1,1118,85113
25382,1,165,764
25383,2,1838,636
25384,2,1333,780
25385,2,960,505
25386,2,5296,1025
